Space name,Source Type,Package Name,Package Version,Ecosystem,Vulnerability ID,Severity,Aliases,Cwe_Ids,Severity_score,Group IDs,Experimental Analysis
,lockfile,certifi,2022.6.15,PyPI,GHSA-248v-346w-9cwc,LOW,"CVE-2024-39689,PYSEC-2024-230",CWE-345,,"PYSEC-2024-230,GHSA-248v-346w-9cwc",
,lockfile,certifi,2022.6.15,PyPI,GHSA-43fp-rhv2-5gv8,MODERATE,"CVE-2022-23491,PYSEC-2022-42986",CWE-345,CVSS:4.0/AV:N/AC:L/AT:P/PR:H/UI:N/VC:N/VI:H/VA:N/SC:N/SI:N/SA:N,"PYSEC-2022-42986,GHSA-43fp-rhv2-5gv8",
,lockfile,certifi,2022.6.15,PyPI,GHSA-xqr8-7jwr-rhp7,HIGH,"CVE-2023-37920,PYSEC-2023-135",CWE-345,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:H/A:N,"PYSEC-2023-135,GHSA-xqr8-7jwr-rhp7",
,lockfile,certifi,2022.6.15,PyPI,PYSEC-2022-42986,,"CVE-2022-23491,GHSA-43fp-rhv2-5gv8",,,"PYSEC-2022-42986,GHSA-43fp-rhv2-5gv8",
,lockfile,certifi,2022.6.15,PyPI,PYSEC-2023-135,,"CVE-2023-37920,GHSA-xqr8-7jwr-rhp7",,,"PYSEC-2023-135,GHSA-xqr8-7jwr-rhp7",
,lockfile,certifi,2022.6.15,PyPI,PYSEC-2024-230,,"CVE-2024-39689,GHSA-248v-346w-9cwc",,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:H/A:N,"PYSEC-2024-230,GHSA-248v-346w-9cwc",
,lockfile,certifi,2022.9.14,PyPI,GHSA-248v-346w-9cwc,LOW,"CVE-2024-39689,PYSEC-2024-230",CWE-345,,"PYSEC-2024-230,GHSA-248v-346w-9cwc",
,lockfile,certifi,2022.9.14,PyPI,GHSA-43fp-rhv2-5gv8,MODERATE,"CVE-2022-23491,PYSEC-2022-42986",CWE-345,CVSS:4.0/AV:N/AC:L/AT:P/PR:H/UI:N/VC:N/VI:H/VA:N/SC:N/SI:N/SA:N,"PYSEC-2022-42986,GHSA-43fp-rhv2-5gv8",
,lockfile,certifi,2022.9.14,PyPI,GHSA-xqr8-7jwr-rhp7,HIGH,"CVE-2023-37920,PYSEC-2023-135",CWE-345,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:H/A:N,"PYSEC-2023-135,GHSA-xqr8-7jwr-rhp7",
,lockfile,certifi,2022.9.14,PyPI,PYSEC-2022-42986,,"CVE-2022-23491,GHSA-43fp-rhv2-5gv8",,,"PYSEC-2022-42986,GHSA-43fp-rhv2-5gv8",
,lockfile,certifi,2022.9.14,PyPI,PYSEC-2023-135,,"CVE-2023-37920,GHSA-xqr8-7jwr-rhp7",,,"PYSEC-2023-135,GHSA-xqr8-7jwr-rhp7",
,lockfile,certifi,2022.9.14,PyPI,PYSEC-2024-230,,"CVE-2024-39689,GHSA-248v-346w-9cwc",,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:H/A:N,"PYSEC-2024-230,GHSA-248v-346w-9cwc",
,lockfile,certifi,2022.9.24,PyPI,GHSA-248v-346w-9cwc,LOW,"CVE-2024-39689,PYSEC-2024-230",CWE-345,,"PYSEC-2024-230,GHSA-248v-346w-9cwc",
,lockfile,certifi,2022.9.24,PyPI,GHSA-43fp-rhv2-5gv8,MODERATE,"CVE-2022-23491,PYSEC-2022-42986",CWE-345,CVSS:4.0/AV:N/AC:L/AT:P/PR:H/UI:N/VC:N/VI:H/VA:N/SC:N/SI:N/SA:N,"PYSEC-2022-42986,GHSA-43fp-rhv2-5gv8",
,lockfile,certifi,2022.9.24,PyPI,GHSA-xqr8-7jwr-rhp7,HIGH,"CVE-2023-37920,PYSEC-2023-135",CWE-345,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:H/A:N,"PYSEC-2023-135,GHSA-xqr8-7jwr-rhp7",
,lockfile,certifi,2022.9.24,PyPI,PYSEC-2022-42986,,"CVE-2022-23491,GHSA-43fp-rhv2-5gv8",,,"PYSEC-2022-42986,GHSA-43fp-rhv2-5gv8",
,lockfile,certifi,2022.9.24,PyPI,PYSEC-2023-135,,"CVE-2023-37920,GHSA-xqr8-7jwr-rhp7",,,"PYSEC-2023-135,GHSA-xqr8-7jwr-rhp7",
,lockfile,certifi,2022.9.24,PyPI,PYSEC-2024-230,,"CVE-2024-39689,GHSA-248v-346w-9cwc",,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:H/A:N,"PYSEC-2024-230,GHSA-248v-346w-9cwc",
,lockfile,certifi,2023.11.17,PyPI,GHSA-248v-346w-9cwc,LOW,"CVE-2024-39689,PYSEC-2024-230",CWE-345,,"PYSEC-2024-230,GHSA-248v-346w-9cwc",
,lockfile,certifi,2023.11.17,PyPI,PYSEC-2024-230,,"CVE-2024-39689,GHSA-248v-346w-9cwc",,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:H/A:N,"PYSEC-2024-230,GHSA-248v-346w-9cwc",
,lockfile,certifi,2023.5.7,PyPI,GHSA-248v-346w-9cwc,LOW,"CVE-2024-39689,PYSEC-2024-230",CWE-345,,"PYSEC-2024-230,GHSA-248v-346w-9cwc",
,lockfile,certifi,2023.5.7,PyPI,GHSA-xqr8-7jwr-rhp7,HIGH,"CVE-2023-37920,PYSEC-2023-135",CWE-345,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:H/A:N,"PYSEC-2023-135,GHSA-xqr8-7jwr-rhp7",
,lockfile,certifi,2023.5.7,PyPI,PYSEC-2023-135,,"CVE-2023-37920,GHSA-xqr8-7jwr-rhp7",,,"PYSEC-2023-135,GHSA-xqr8-7jwr-rhp7",
,lockfile,certifi,2023.5.7,PyPI,PYSEC-2024-230,,"CVE-2024-39689,GHSA-248v-346w-9cwc",,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:H/A:N,"PYSEC-2024-230,GHSA-248v-346w-9cwc",
,lockfile,certifi,2023.7.22,PyPI,GHSA-248v-346w-9cwc,LOW,"CVE-2024-39689,PYSEC-2024-230",CWE-345,,"PYSEC-2024-230,GHSA-248v-346w-9cwc",
,lockfile,certifi,2023.7.22,PyPI,PYSEC-2024-230,,"CVE-2024-39689,GHSA-248v-346w-9cwc",,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:H/A:N,"PYSEC-2024-230,GHSA-248v-346w-9cwc",
,lockfile,certifi,2024.2.2,PyPI,GHSA-248v-346w-9cwc,LOW,"CVE-2024-39689,PYSEC-2024-230",CWE-345,,"PYSEC-2024-230,GHSA-248v-346w-9cwc",
,lockfile,certifi,2024.2.2,PyPI,PYSEC-2024-230,,"CVE-2024-39689,GHSA-248v-346w-9cwc",,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:H/A:N,"PYSEC-2024-230,GHSA-248v-346w-9cwc",
,lockfile,certifi,2024.6.2,PyPI,GHSA-248v-346w-9cwc,LOW,"CVE-2024-39689,PYSEC-2024-230",CWE-345,,"PYSEC-2024-230,GHSA-248v-346w-9cwc",
,lockfile,certifi,2024.6.2,PyPI,PYSEC-2024-230,,"CVE-2024-39689,GHSA-248v-346w-9cwc",,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:H/A:N,"PYSEC-2024-230,GHSA-248v-346w-9cwc",
,lockfile,dgl,0.9.1,PyPI,GHSA-3x5x-fw77-g54c,HIGH,,CWE-502,CVSS:4.0/AV:N/AC:L/AT:N/PR:N/UI:N/VC:H/VI:H/VA:H/SC:N/SI:N/SA:N/E:P,GHSA-3x5x-fw77-g54c,
,lockfile,dgl,1.0.1,PyPI,GHSA-3x5x-fw77-g54c,HIGH,,CWE-502,CVSS:4.0/AV:N/AC:L/AT:N/PR:N/UI:N/VC:H/VI:H/VA:H/SC:N/SI:N/SA:N/E:P,GHSA-3x5x-fw77-g54c,
,lockfile,dgl,2.1.0,PyPI,GHSA-3x5x-fw77-g54c,HIGH,,CWE-502,CVSS:4.0/AV:N/AC:L/AT:N/PR:N/UI:N/VC:H/VI:H/VA:H/SC:N/SI:N/SA:N/E:P,GHSA-3x5x-fw77-g54c,
,lockfile,duckdb,0.10.0,PyPI,PYSEC-2024-203,,"CVE-2024-41672,GHSA-w2gf-jxc9-pf2q",,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N,PYSEC-2024-203,
,lockfile,duckdb,0.10.1,PyPI,PYSEC-2024-203,,"CVE-2024-41672,GHSA-w2gf-jxc9-pf2q",,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N,PYSEC-2024-203,
,lockfile,duckdb,0.10.2,PyPI,PYSEC-2024-203,,"CVE-2024-41672,GHSA-w2gf-jxc9-pf2q",,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N,PYSEC-2024-203,
,lockfile,duckdb,0.10.3,PyPI,PYSEC-2024-203,,"CVE-2024-41672,GHSA-w2gf-jxc9-pf2q",,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N,PYSEC-2024-203,
,lockfile,duckdb,0.7.0,PyPI,PYSEC-2024-203,,"CVE-2024-41672,GHSA-w2gf-jxc9-pf2q",,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N,PYSEC-2024-203,
,lockfile,duckdb,0.7.0,PyPI,PYSEC-2024-25,,CVE-2024-22682,,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,PYSEC-2024-25,
,lockfile,duckdb,0.7.1,PyPI,PYSEC-2024-203,,"CVE-2024-41672,GHSA-w2gf-jxc9-pf2q",,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N,PYSEC-2024-203,
,lockfile,duckdb,0.7.1,PyPI,PYSEC-2024-25,,CVE-2024-22682,,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,PYSEC-2024-25,
,lockfile,duckdb,0.8.0,PyPI,PYSEC-2024-203,,"CVE-2024-41672,GHSA-w2gf-jxc9-pf2q",,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N,PYSEC-2024-203,
,lockfile,duckdb,0.8.0,PyPI,PYSEC-2024-25,,CVE-2024-22682,,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,PYSEC-2024-25,
,lockfile,duckdb,0.8.1,PyPI,PYSEC-2024-203,,"CVE-2024-41672,GHSA-w2gf-jxc9-pf2q",,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N,PYSEC-2024-203,
,lockfile,duckdb,0.8.1,PyPI,PYSEC-2024-25,,CVE-2024-22682,,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,PYSEC-2024-25,
,lockfile,duckdb,0.9.0,PyPI,PYSEC-2024-203,,"CVE-2024-41672,GHSA-w2gf-jxc9-pf2q",,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N,PYSEC-2024-203,
,lockfile,duckdb,0.9.0,PyPI,PYSEC-2024-25,,CVE-2024-22682,,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,PYSEC-2024-25,
,lockfile,duckdb,0.9.1,PyPI,PYSEC-2024-203,,"CVE-2024-41672,GHSA-w2gf-jxc9-pf2q",,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N,PYSEC-2024-203,
,lockfile,duckdb,0.9.1,PyPI,PYSEC-2024-25,,CVE-2024-22682,,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,PYSEC-2024-25,
,lockfile,duckdb,0.9.2,PyPI,PYSEC-2024-203,,"CVE-2024-41672,GHSA-w2gf-jxc9-pf2q",,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N,PYSEC-2024-203,
,lockfile,duckdb,0.9.2,PyPI,PYSEC-2024-25,,CVE-2024-22682,,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,PYSEC-2024-25,
,lockfile,duckdb,1.0.0,PyPI,GHSA-w2gf-jxc9-pf2q,HIGH,"CVE-2024-41672,PYSEC-2024-203",CWE-200,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N,"PYSEC-2024-203,GHSA-w2gf-jxc9-pf2q",
,lockfile,duckdb,1.0.0,PyPI,PYSEC-2024-203,,"CVE-2024-41672,GHSA-w2gf-jxc9-pf2q",,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N,"PYSEC-2024-203,GHSA-w2gf-jxc9-pf2q",
,lockfile,eth-abi,2.1.1,PyPI,GHSA-3qwc-47jf-5rf7,MODERATE,,,,GHSA-3qwc-47jf-5rf7,
,lockfile,eth-abi,2.1.1,PyPI,GHSA-rqr8-pxh7-cq3g,MODERATE,,CWE-400,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:L,GHSA-rqr8-pxh7-cq3g,
,lockfile,eth-abi,2.2.0,PyPI,GHSA-3qwc-47jf-5rf7,MODERATE,,,,GHSA-3qwc-47jf-5rf7,
,lockfile,eth-abi,2.2.0,PyPI,GHSA-rqr8-pxh7-cq3g,MODERATE,,CWE-400,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:L,GHSA-rqr8-pxh7-cq3g,
,lockfile,eth-abi,4.2.1,PyPI,GHSA-3qwc-47jf-5rf7,MODERATE,,,,GHSA-3qwc-47jf-5rf7,
,lockfile,eth-account,0.5.7,PyPI,GHSA-v65g-f3cj-fjp4,MODERATE,CVE-2022-1930,"CWE-1333,CWE-697",CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:N/I:N/A:H,GHSA-v65g-f3cj-fjp4,
,lockfile,eth-account,0.5.8,PyPI,GHSA-v65g-f3cj-fjp4,MODERATE,CVE-2022-1930,"CWE-1333,CWE-697",CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:N/I:N/A:H,GHSA-v65g-f3cj-fjp4,
,lockfile,farm-haystack,1.10.0,PyPI,GHSA-w7qg-j435-78qw,CRITICAL,CVE-2023-1712,CWE-547,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,GHSA-w7qg-j435-78qw,
,lockfile,farm-haystack,1.14.0,PyPI,GHSA-w7qg-j435-78qw,CRITICAL,CVE-2023-1712,CWE-547,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,GHSA-w7qg-j435-78qw,
,lockfile,farm-haystack,1.15.0,PyPI,GHSA-w7qg-j435-78qw,CRITICAL,CVE-2023-1712,CWE-547,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,GHSA-w7qg-j435-78qw,
,lockfile,farm-haystack,1.3.0,PyPI,GHSA-w7qg-j435-78qw,CRITICAL,CVE-2023-1712,CWE-547,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,GHSA-w7qg-j435-78qw,
,lockfile,farm-haystack,1.6.0,PyPI,GHSA-w7qg-j435-78qw,CRITICAL,CVE-2023-1712,CWE-547,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,GHSA-w7qg-j435-78qw,
,lockfile,fschat,0.2.24,PyPI,GHSA-77cj-rv5x-v6r2,MODERATE,CVE-2024-10908,CWE-601,CVSS:3.0/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N,GHSA-77cj-rv5x-v6r2,
,lockfile,fschat,0.2.24,PyPI,GHSA-79rp-v9rm-gxm8,HIGH,CVE-2024-10912,CWE-400,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,GHSA-79rp-v9rm-gxm8,
,lockfile,fschat,0.2.24,PyPI,GHSA-g44m-hpf4-vmrp,HIGH,CVE-2024-12376,CWE-918,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N,GHSA-g44m-hpf4-vmrp,
,lockfile,fschat,0.2.24,PyPI,GHSA-h254-g997-685c,HIGH,CVE-2024-11603,CWE-918,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N,GHSA-h254-g997-685c,
,lockfile,fschat,0.2.24,PyPI,GHSA-qg86-f892-m4hj,HIGH,CVE-2024-10907,CWE-400,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,GHSA-qg86-f892-m4hj,
,lockfile,fschat,0.2.28,PyPI,GHSA-77cj-rv5x-v6r2,MODERATE,CVE-2024-10908,CWE-601,CVSS:3.0/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N,GHSA-77cj-rv5x-v6r2,
,lockfile,fschat,0.2.28,PyPI,GHSA-79rp-v9rm-gxm8,HIGH,CVE-2024-10912,CWE-400,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,GHSA-79rp-v9rm-gxm8,
,lockfile,fschat,0.2.28,PyPI,GHSA-g44m-hpf4-vmrp,HIGH,CVE-2024-12376,CWE-918,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N,GHSA-g44m-hpf4-vmrp,
,lockfile,fschat,0.2.28,PyPI,GHSA-h254-g997-685c,HIGH,CVE-2024-11603,CWE-918,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N,GHSA-h254-g997-685c,
,lockfile,fschat,0.2.28,PyPI,GHSA-qg86-f892-m4hj,HIGH,CVE-2024-10907,CWE-400,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,GHSA-qg86-f892-m4hj,
,lockfile,fschat,0.2.3,PyPI,GHSA-77cj-rv5x-v6r2,MODERATE,CVE-2024-10908,CWE-601,CVSS:3.0/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N,GHSA-77cj-rv5x-v6r2,
,lockfile,fschat,0.2.3,PyPI,GHSA-79rp-v9rm-gxm8,HIGH,CVE-2024-10912,CWE-400,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,GHSA-79rp-v9rm-gxm8,
,lockfile,fschat,0.2.3,PyPI,GHSA-g44m-hpf4-vmrp,HIGH,CVE-2024-12376,CWE-918,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N,GHSA-g44m-hpf4-vmrp,
,lockfile,fschat,0.2.3,PyPI,GHSA-h254-g997-685c,HIGH,CVE-2024-11603,CWE-918,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N,GHSA-h254-g997-685c,
,lockfile,fschat,0.2.3,PyPI,GHSA-qg86-f892-m4hj,HIGH,CVE-2024-10907,CWE-400,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,GHSA-qg86-f892-m4hj,
,lockfile,fschat,0.2.31,PyPI,GHSA-77cj-rv5x-v6r2,MODERATE,CVE-2024-10908,CWE-601,CVSS:3.0/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N,GHSA-77cj-rv5x-v6r2,
,lockfile,fschat,0.2.31,PyPI,GHSA-79rp-v9rm-gxm8,HIGH,CVE-2024-10912,CWE-400,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,GHSA-79rp-v9rm-gxm8,
,lockfile,fschat,0.2.31,PyPI,GHSA-g44m-hpf4-vmrp,HIGH,CVE-2024-12376,CWE-918,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N,GHSA-g44m-hpf4-vmrp,
,lockfile,fschat,0.2.31,PyPI,GHSA-h254-g997-685c,HIGH,CVE-2024-11603,CWE-918,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N,GHSA-h254-g997-685c,
,lockfile,fschat,0.2.31,PyPI,GHSA-qg86-f892-m4hj,HIGH,CVE-2024-10907,CWE-400,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,GHSA-qg86-f892-m4hj,
,lockfile,fschat,0.2.33,PyPI,GHSA-77cj-rv5x-v6r2,MODERATE,CVE-2024-10908,CWE-601,CVSS:3.0/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N,GHSA-77cj-rv5x-v6r2,
,lockfile,fschat,0.2.33,PyPI,GHSA-79rp-v9rm-gxm8,HIGH,CVE-2024-10912,CWE-400,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,GHSA-79rp-v9rm-gxm8,
,lockfile,fschat,0.2.33,PyPI,GHSA-g44m-hpf4-vmrp,HIGH,CVE-2024-12376,CWE-918,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N,GHSA-g44m-hpf4-vmrp,
,lockfile,fschat,0.2.33,PyPI,GHSA-h254-g997-685c,HIGH,CVE-2024-11603,CWE-918,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N,GHSA-h254-g997-685c,
,lockfile,fschat,0.2.33,PyPI,GHSA-qg86-f892-m4hj,HIGH,CVE-2024-10907,CWE-400,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,GHSA-qg86-f892-m4hj,
,lockfile,fschat,0.2.35,PyPI,GHSA-77cj-rv5x-v6r2,MODERATE,CVE-2024-10908,CWE-601,CVSS:3.0/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N,GHSA-77cj-rv5x-v6r2,
,lockfile,fschat,0.2.35,PyPI,GHSA-79rp-v9rm-gxm8,HIGH,CVE-2024-10912,CWE-400,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,GHSA-79rp-v9rm-gxm8,
,lockfile,fschat,0.2.35,PyPI,GHSA-g44m-hpf4-vmrp,HIGH,CVE-2024-12376,CWE-918,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N,GHSA-g44m-hpf4-vmrp,
,lockfile,fschat,0.2.35,PyPI,GHSA-h254-g997-685c,HIGH,CVE-2024-11603,CWE-918,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N,GHSA-h254-g997-685c,
,lockfile,fschat,0.2.35,PyPI,GHSA-qg86-f892-m4hj,HIGH,CVE-2024-10907,CWE-400,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,GHSA-qg86-f892-m4hj,
,lockfile,fschat,0.2.36,PyPI,GHSA-77cj-rv5x-v6r2,MODERATE,CVE-2024-10908,CWE-601,CVSS:3.0/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N,GHSA-77cj-rv5x-v6r2,
,lockfile,fschat,0.2.36,PyPI,GHSA-79rp-v9rm-gxm8,HIGH,CVE-2024-10912,CWE-400,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,GHSA-79rp-v9rm-gxm8,
,lockfile,fschat,0.2.36,PyPI,GHSA-g44m-hpf4-vmrp,HIGH,CVE-2024-12376,CWE-918,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N,GHSA-g44m-hpf4-vmrp,
,lockfile,fschat,0.2.36,PyPI,GHSA-h254-g997-685c,HIGH,CVE-2024-11603,CWE-918,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N,GHSA-h254-g997-685c,
,lockfile,fschat,0.2.36,PyPI,GHSA-qg86-f892-m4hj,HIGH,CVE-2024-10907,CWE-400,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,GHSA-qg86-f892-m4hj,
,lockfile,future,0.18.0,PyPI,GHSA-v3c5-jqr6-7qm8,HIGH,"CVE-2022-40899,PYSEC-2022-42991",CWE-400,CVSS:4.0/AV:N/AC:L/AT:N/PR:N/UI:N/VC:N/VI:N/VA:H/SC:N/SI:N/SA:N,"PYSEC-2022-42991,GHSA-v3c5-jqr6-7qm8",
,lockfile,future,0.18.0,PyPI,PYSEC-2022-42991,,"CVE-2022-40899,GHSA-v3c5-jqr6-7qm8",,,"PYSEC-2022-42991,GHSA-v3c5-jqr6-7qm8",
,lockfile,future,0.18.2,PyPI,GHSA-v3c5-jqr6-7qm8,HIGH,"CVE-2022-40899,PYSEC-2022-42991",CWE-400,CVSS:4.0/AV:N/AC:L/AT:N/PR:N/UI:N/VC:N/VI:N/VA:H/SC:N/SI:N/SA:N,"PYSEC-2022-42991,GHSA-v3c5-jqr6-7qm8",
,lockfile,future,0.18.2,PyPI,PYSEC-2022-42991,,"CVE-2022-40899,GHSA-v3c5-jqr6-7qm8",,,"PYSEC-2022-42991,GHSA-v3c5-jqr6-7qm8",
,lockfile,h2o,3.44.0.1,PyPI,GHSA-47f6-5p7h-5f3h,HIGH,CVE-2024-6854,CWE-36,CVSS:3.0/AV:N/AC:L/PR:L/UI:N/S:U/C:N/I:L/A:H,GHSA-47f6-5p7h-5f3h,
,lockfile,h2o,3.44.0.1,PyPI,GHSA-58m3-rcvp-f9ww,HIGH,CVE-2024-5979,CWE-400,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,GHSA-58m3-rcvp-f9ww,
,lockfile,h2o,3.44.0.1,PyPI,GHSA-5c8j-g96x-cj78,HIGH,CVE-2024-8062,CWE-1088,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,GHSA-5c8j-g96x-cj78,
,lockfile,h2o,3.44.0.1,PyPI,GHSA-6w62-3jvj-mfj6,HIGH,CVE-2024-7765,CWE-409,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,GHSA-6w62-3jvj-mfj6,
,lockfile,h2o,3.44.0.1,PyPI,GHSA-7qq7-pvm9-x8rf,HIGH,CVE-2024-10550,CWE-1333,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,GHSA-7qq7-pvm9-x8rf,
,lockfile,h2o,3.44.0.1,PyPI,GHSA-g48v-3p35-88jr,HIGH,CVE-2024-8616,CWE-73,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:L/A:H,GHSA-g48v-3p35-88jr,
,lockfile,h2o,3.44.0.1,PyPI,GHSA-gqrq-j6pm-98c2,CRITICAL,CVE-2023-6569,"CWE-610,CWE-73",CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:C/C:N/I:L/A:H,GHSA-gqrq-j6pm-98c2,
,lockfile,h2o,3.44.0.1,PyPI,GHSA-h7xg-cmpp-48hf,CRITICAL,CVE-2024-10553,CWE-502,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,GHSA-h7xg-cmpp-48hf,
,lockfile,h2o,3.44.0.1,PyPI,GHSA-m37h-8r48-2cxj,MODERATE,CVE-2024-6863,CWE-749,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:L/A:L,GHSA-m37h-8r48-2cxj,
